latitude,longitude,hour_of_day,day_of_week,nearby_alert_density,historical_alert_count,crowd_density,lighting_index,label
12.956269591060423,77.59039888454004,12,5,3,22,0.444921478543468,0.7867157476189703,0
12.942195436354302,77.59859920646338,3,6,3,42,0.5673739347691203,0.38731838565921056,1
12.93377367865748,77.60526612002492,5,0,4,37,0.7349380504957745,0.2300716749563614,1
12.914144338737767,77.63739468583017,9,2,3,22,0.5024787285544742,0.7371727624297492,0
12.992617937123534,77.58228698228449,20,2,4,27,0.9444400721719906,0.23175194602815274,1
12.999257444780815,77.5736085034693,7,3,4,35,0.49552986213178907,0.9049525899453623,0
12.93923315085269,77.638022438706,18,2,0,36,0.26637787030660004,0.8447223451699916,0
12.915016993172664,77.63358606611479,2,2,6,18,0.5645186772069487,0.26921098778198005,1
12.941306565746974,77.65469772509154,6,0,2,30,0.4880610780412995,0.8915946016240901,0
12.96867771936811,77.60598272883735,14,0,5,46,1.0,0.7219217421801161,1
13.040680928044884,77.61577162107469,11,3,4,44,0.5160517372297161,0.8366283793114156,0
12.977302476826846,77.6041415518186,12,6,6,34,0.3027638968364552,0.8227150444400609,1
12.927587503058673,77.64409858219395,16,2,5,38,0.6082349383916388,0.9131138552093909,0
12.963600558355742,77.59875765686864,1,1,3,44,0.5673549633335905,0.09674166370992568,1
12.898379276654143,77.62206511085778,16,1,5,28,0.3668686201308618,1.0,0
12.937086403127623,77.62372034463544,20,6,7,35,0.6719159051868631,0.37219097453336264,1
13.011488569893622,77.5897250010613,18,4,9,44,0.713230524660888,0.7624115086275639,1
12.969276014312806,77.60347773260634,6,4,5,28,0.6162205354574305,0.950717113251479,0
12.900533979107038,77.63718759308992,8,1,4,39,0.5466399712127402,0.9000552667692568,0
12.996881640711788,77.57714514154142,23,6,6,37,0.526340961272111,0.7066393178631685,1
13.000690360819181,77.59106112237558,18,1,1,29,0.4753287886821982,0.832616065283107,0
13.012321391926415,77.55458539840309,22,6,9,28,0.3437266764957161,0.5234669747471006,1
12.91842287780975,77.64644372148312,21,6,11,34,0.8969961511724935,0.38303183156371157,1
12.95789514385642,77.60159465633228,10,3,3,31,1.0,0.8064864753012778,0
12.924005994577003,77.604127722832,3,6,2,30,0.3946106561634273,0.0826988601657195,1
12.97882395768108,77.590726249167,5,6,3,38,0.47947601971080606,0.5305222569694767,0
12.998363922658774,77.55973400644585,7,4,1,45,0.3836703454742994,0.830194035030798,0
12.956248460255983,77.62520741228694,20,5,8,20,0.7781318367155603,0.27641783088740524,1
12.944320243642183,77.62053240114803,6,4,1,39,0.39697792581058766,0.7544226227421139,0
12.97816710479885,77.55781066099289,8,3,5,31,0.7396859639387223,0.9083769161982223,0
12.945041349720132,77.62629200379607,20,2,3,31,0.6855827899885625,0.17637524688902625,1
13.015465040424274,77.54617691760916,3,4,5,46,0.5693559658578038,0.4570028382033587,1
12.944690578041342,77.60872785903365,15,1,5,39,0.8719760505162761,1.0,0
12.967088659578629,77.63833416321864,13,1,2,41,0.5300385320385705,0.7057062925558379,0
13.010883008923724,77.59084535807433,23,1,6,36,0.6004596987711734,0.2748942764447153,1
12.982048120092745,77.56866922435805,11,0,3,29,0.3566499677322593,0.7405230861269272,0
12.914714753312822,77.60181862721153,12,6,5,21,0.11173112936420704,0.807019769106437,0
12.969717578708645,77.56735875646831,20,1,10,35,0.8120141799718756,0.2163659450700883,1
12.981673005750482,77.58636896610085,23,5,8,41,0.4763384703943452,0.0,1
12.956430375408274,77.61075998532172,17,3,8,38,0.8312916837999171,0.8827299910925525,1
12.947341068695412,77.61010906182084,16,2,2,39,0.5295380243115964,0.9674735236540245,0
13.006273131899844,77.56277373089057,21,1,2,44,0.5782298769213114,0.41742705839315586,1
12.95667610492886,77.59255505814228,23,5,6,43,0.6412093371777988,0.2779276192509671,1
12.95018186008311,77.6043042389529,17,3,9,22,0.49211828034628907,0.9799392284726712,1
12.994582458233417,77.54454407561074,7,3,8,32,0.27694074044196454,0.8985720496466293,1
12.979798711699612,77.58095512407733,15,4,2,27,0.42573190206081296,0.6615589600824835,0
12.978332474132547,77.59140655834355,5,5,4,49,0.4099938377091372,0.23040562843918336,1
12.893201960285497,77.62059029613154,12,4,7,44,0.5932934757541369,0.6498115790085202,1
12.91948645943465,77.66122847414826,10,3,1,35,0.8233994355967356,0.7922138728164664,0
12.959290151032123,77.62914493185447,23,6,7,34,0.45487496411094075,0.31694758161271563,1
13.006384300956082,77.53702820376081,13,6,8,29,0.5800836596563259,0.8718331223293453,1
12.97645982173794,77.57766362723173,23,6,1,40,0.647760559945517,0.35227908911533357,1
13.018716423631963,77.60551327445488,19,0,3,27,0.4411654503705458,0.16863599037995566,1
13.004221165353703,77.5667974394351,20,6,10,37,0.6770688090105479,0.23198120476913947,1
12.942886679186268,77.60023206651181,4,1,4,39,0.8200965735421701,0.2722160687201485,1
12.979590495120902,77.62976109390627,18,4,7,33,0.6787092809314088,0.8701002610887417,1
12.997448090676796,77.54790232172837,6,4,5,27,0.5899546399985112,0.6404818903854728,1
12.957048526363572,77.60781544412832,13,1,2,24,0.43180876132916557,0.7305957887409873,0
12.97763349970132,77.62850101058127,11,0,4,42,0.5762662757546112,0.95140797059998,0
13.024864117392355,77.58131621098059,6,6,3,36,0.449429483551156,0.7794414438663205,0
12.988038744022173,77.62873715848335,23,6,6,38,0.48266876157267363,0.22474414714092739,1
12.983125783834364,77.60583277744281,21,1,6,45,0.5755794353802842,0.15603769875443843,1
12.915133652192766,77.61332671545912,13,4,6,31,0.5583682530178717,0.7113412429114769,1
13.030350603834805,77.59141984550256,0,1,2,24,0.8066201727424285,0.21225646526508185,1
12.954737346839766,77.58197801099912,4,3,4,35,0.48241223341545,0.35594965469515905,1
12.940865735963014,77.62777116022791,5,2,3,38,0.6777297811779668,0.14967310419559618,1
12.902412201890709,77.59863832783968,23,5,9,37,0.507084311284333,0.13442632928285453,1
12.93078282298705,77.57393437545326,9,4,5,46,0.4178030933584389,0.800514228834705,0
13.011165824053062,77.57032773340872,1,3,6,27,0.7213271337543288,0.3292985839361364,1
12.988618014656101,77.57666173417162,14,4,12,45,0.6837793873723104,0.8064791039802343,1
12.895416648574054,77.59045218754618,22,3,7,32,0.479975155901466,0.22409712068140514,1
12.982412190058941,77.60454574736,13,0,3,48,0.0,0.7353522430225137,0
13.014001615421016,77.57821142046804,10,4,3,37,0.8241214572610036,0.8882152427944578,0
12.962991205171601,77.65009376031342,4,5,5,33,0.7554380794196881,0.41672534613806056,1
12.930053642294686,77.6174607114235,21,3,4,41,0.8308461343062747,0.23198157469665637,1
12.93537690613394,77.602027554609,2,1,4,34,0.8415631929823646,0.14064274611359717,1
12.989354125135678,77.59611609115919,22,0,7,24,0.6029456748309227,0.19099604167393042,1
12.957642560396698,77.60617529997842,5,2,2,40,0.5167171800643823,0.36350094183287757,0
12.964729285623486,77.61997890282866,3,5,0,27,0.24168873003970476,0.15176539348086368,1
13.005483554314491,77.56931060415066,8,2,5,28,0.6271163161844595,0.7516217267597942,0
13.01081229613529,77.56626646753813,0,6,3,38,0.510131163592975,0.09587808196732131,1
12.946277526405577,77.63633602037862,0,2,6,33,0.4434317280736486,0.27754690598958426,1
12.968938471159776,77.57450105121599,4,2,3,32,0.32824667797518664,0.4786431774787426,1
13.002398295098624,77.54351692689343,16,5,2,35,0.39393642447247146,0.7085515422353446,0
12.999196646595088,77.60276703158883,19,4,2,25,0.33081759739924893,0.24707816674715738,1
13.028990414048858,77.54730658583982,5,0,1,27,0.798587020496904,0.4725762933557264,0
12.981148211468723,77.572599796925,15,0,1,28,0.8231285802142675,0.8295632189454366,0
12.969582181400458,77.64123512062442,8,1,1,39,0.4515450677865004,0.8780497681562558,0
12.963871084755473,77.60510128219968,10,6,6,42,0.8449262817049823,0.9072228065608317,0
13.004059468972589,77.56952340915095,8,0,1,35,0.620545500690642,0.8379266721954443,0
13.015650308870711,77.55691727914117,21,0,13,27,0.8936504108949184,0.38401446771663156,1
13.070220522444291,77.55122536888108,12,5,7,34,0.7192980847291217,0.9752574907261827,1
12.947750361464351,77.6301263859608,12,4,4,43,0.7264332347667709,0.9089313993994432,0
12.991013094955653,77.5874202085514,20,6,3,40,0.6490019975817097,0.31219292071587096,1
12.979975956564012,77.58618310307989,15,1,3,31,0.4556549312365854,0.8225531993876738,0
12.979544681059581,77.60612389378687,3,4,3,30,0.33593748110448446,0.3457374607245267,1
13.0106027796835,77.56747627628138,4,0,2,32,0.6409726893863646,0.31953132942682333,1
12.92183250633401,77.6110470769762,8,4,2,38,0.5809304767550351,0.8751720299161897,0
12.989698370373878,77.59669726531884,2,0,5,28,1.0,0.0,1
12.95844926009364,77.63354461498291,16,6,3,31,0.7495371761672711,0.8760858992036773,0
12.985692956644414,77.59265081748973,11,2,4,36,0.4310995400483669,0.7284603311312687,0
12.952380073161514,77.59956027021428,1,1,0,42,0.5831228710798416,0.2736537244870937,1
12.963355176105084,77.62606672919907,9,6,2,40,0.5263290756241715,0.7607950589807944,0
13.029386498626307,77.56602845195955,19,0,4,19,0.5921353067456397,0.3505346053341073,0
13.016791690395808,77.56337708815619,21,5,4,39,0.33770704633488247,0.08543858798034112,1
12.93928695374418,77.61597470254644,23,3,7,26,0.7815019166739241,0.1252823782841828,1
12.976122160200887,77.59923875017257,22,4,6,45,0.5209581437911742,0.432042542171293,1
13.003225284155212,77.57751631178398,14,1,3,35,0.7308633623929168,0.7582416629163627,0
13.017615702685053,77.57326718334637,22,6,11,26,0.47927685424339717,0.2225510571655539,1
13.005422697058899,77.54572805899998,22,3,7,19,0.5204976772026872,0.29380174863209113,1
12.987829500492946,77.54932144297713,15,2,5,31,0.7186571995494924,0.8054667698220432,0
12.983828167103448,77.57727763611896,9,3,2,49,0.185773133365015,0.8731611254396026,0
12.989759274926953,77.59873346601341,23,2,9,34,0.7974567836983777,0.3631235951704066,1
12.93964264485099,77.62754830923117,9,2,9,25,0.8939674741787534,0.7646087530436275,1
12.934660883271295,77.61626663175046,3,0,8,30,0.8900731024959021,0.40513296833684886,1
12.975906875865775,77.59908680910885,2,3,4,37,0.4598113347592052,0.3890903788447348,1
12.981616262670922,77.57186357154973,13,3,2,52,0.6603470070347919,0.848812780484992,0
12.992253581481663,77.59547886313072,0,2,6,34,0.5107509148586564,0.4156056022917545,1
13.034113203366907,77.57303188289016,2,6,2,31,0.3027646015738678,0.4117970338534669,1
12.99944578345905,77.55591085573579,5,0,4,22,0.6177442037484173,0.23179178101686926,1
12.96293146030437,77.59126409067814,12,6,5,32,0.3086746956863052,0.910503260094653,0
12.94484772474665,77.61395927535872,11,6,6,37,0.7198915521153524,0.8676081888204885,1
12.9348697959525,77.62083339953634,12,0,3,35,0.7637562832119434,0.9221304459385958,0
12.988989311005541,77.56525519821106,12,4,9,40,0.858247143508343,0.7439282119570878,1
12.991221455973838,77.59770731492232,23,1,10,31,0.7024863211495751,0.3704861191915936,1
12.936851561418758,77.60607452913302,5,0,5,38,0.5172680368585263,0.4799224803131338,1
12.957551483938664,77.60968466792471,11,6,2,25,0.5622137179676563,0.7883852148253827,0
13.035022731327182,77.5731741893227,14,0,6,29,0.624560911507668,0.7593052173194761,1
12.997410893243524,77.57478871138788,6,2,4,27,0.892572230124931,0.9552934752730381,0
12.977436255348527,77.56351842357958,4,0,7,31,0.8946799143580944,0.45484245009160296,1
12.993981741697022,77.59965392977556,1,0,2,35,0.5831782989818977,0.18783544149897255,1
12.96226421623913,77.59368475870113,7,0,1,29,0.7965770915984544,0.876579800365135,0
12.988955510410523,77.59719932584233,6,5,6,47,0.49679426047889724,0.9336339009574126,0
12.921777024097386,77.62521259426981,4,0,2,32,0.6872524567726771,0.25829771369905,1
12.962047954133336,77.599783397459,6,5,6,38,0.5301108028615962,0.8253969942013993,1
12.955613270713501,77.62134686451353,16,1,6,22,0.6487870747982246,0.7487933610058424,1
12.942052943983896,77.60090985175829,19,6,3,29,0.4356220424295848,0.35157954729585283,1
12.994759381051312,77.58775695329,12,5,2,24,0.31592049482065226,0.9477538092806539,0
12.967917741357658,77.60793237257926,1,4,1,21,0.35074779945830925,0.38406181890148317,1
12.946175016801753,77.60421851735455,17,5,2,18,0.7166154737549754,0.9282409803800293,0
12.949945863554264,77.60378811106685,3,2,5,40,0.37714807077040347,0.11757949486774921,1
12.94309198842741,77.67957154431346,1,5,5,48,0.5317645200106162,0.24853858087852565,1
13.041682328267886,77.58158271048234,13,1,4,19,0.7780796990953477,0.6838877607961471,0
13.012674499986288,77.5919187559251,10,4,3,37,0.8240700281414555,0.7850629996364995,0
12.963862068986975,77.58845855882295,7,6,6,39,0.40411835782007455,0.748491340924357,1
12.986923679337005,77.57474175252206,23,5,6,30,0.11993157767024515,0.33739208342363,1
12.930410027288264,77.61821365141533,2,1,3,37,0.43928539673461253,0.17138009247390992,1
12.927634295652716,77.63873920342687,1,5,5,40,0.6401065732214436,0.21381879060868914,1
12.985630817886094,77.57743655709658,14,6,5,37,0.7342327819366182,1.0,0
13.032968976884927,77.57736502741197,10,6,7,36,0.36404811124079234,0.8699044209709453,1
12.884415841650087,77.62021311226405,19,5,7,25,0.2466634376571702,0.20307020674209303,1
12.987557184005587,77.58712394762374,0,5,0,29,0.41844178798569287,0.1522989393897601,1
12.96232510124405,77.59100285511414,10,5,3,36,0.496164988862446,0.7946124030386215,0
12.963393185370968,77.6090895090033,3,5,3,34,1.0,0.21907118138463888,1
13.005446303122357,77.6114145485634,0,0,6,27,0.6219664231736178,0.4286985092475312,1
12.990517378155998,77.54917516700657,11,5,6,34,0.7297271737774462,0.9796199284301457,0
12.957998616919433,77.60984685118864,17,1,5,23,0.8200279475143927,0.7753331219757944,0
13.00219211522161,77.55628557538488,3,3,6,38,0.5100914277025372,0.12475892207813297,1
12.943476947716245,77.63387843303681,20,2,7,31,0.6200919797289316,0.4936353241997974,1
12.926362884354143,77.62066068515075,12,1,3,32,0.6505993909604254,0.9343998299106467,0
12.903722821389282,77.65581577098477,11,1,1,40,0.7212616156851924,0.9134517344448346,0
12.987486036382364,77.56093850742037,22,0,5,43,0.5742834029625766,0.26437063753788403,1
12.99722667712929,77.5981722368179,7,3,7,43,0.8087939340071926,0.9386027001977308,1
12.973095535782711,77.60673186315118,4,2,4,42,0.8206992429980455,0.22849313087759315,1
12.944221745674076,77.60702082299754,18,2,3,44,0.5433137304316852,0.8075828604156273,0
12.92997157585654,77.62304285889145,2,0,3,31,0.751816183911826,0.4295234178085181,1
12.922010046076535,77.61916830230753,20,4,6,49,0.6778423603525842,0.1342251509043143,1
13.038351388997508,77.55902373033187,19,1,9,38,1.0,0.15575463105458273,1
12.931436162858978,77.61570553997034,23,5,5,37,0.7792387331649864,0.32880338289699806,1
12.962732602409458,77.61684029196273,11,0,3,38,0.6772492163382327,0.93650307567911,0
12.993522847327107,77.5826289853048,14,0,6,43,0.4861426710255113,0.781149777828057,1
12.990352792822652,77.58062815765344,21,2,5,25,0.39310493565351434,0.2197146415278743,1
12.95970545312452,77.60089190004062,3,2,6,40,0.7055494783851595,0.5323220321695756,1
12.935404933680339,77.5965603976845,7,6,2,35,0.25834383892322826,0.86251938372728,0
12.935205402081763,77.63488338876853,11,3,2,50,0.9247859002180115,0.9156992516575888,0
13.009992226958063,77.54102973580484,15,2,4,50,0.18812458227880752,0.9804598190338749,0
13.04663338178791,77.5818618365633,16,5,6,33,0.3941665925813103,0.8666686111595956,1
12.941924964927047,77.61435616713739,22,1,6,29,0.8000034625340151,0.6231758365497955,1
12.924038920744984,77.59476734506512,11,6,3,18,0.5929175153824656,0.9005659812713755,0
12.94172597886863,77.59861440100747,4,2,7,24,0.6366059577011733,0.6945433556561442,1
12.935957599889791,77.62694764647209,4,2,4,32,0.46250323945670235,0.4167536807111846,1
12.97246900048703,77.61313900835941,19,2,6,29,0.5744801234292988,0.20215287763129525,1
12.940118946187923,77.60836069143954,11,0,3,26,0.7368424520324608,0.8947359805791989,0
12.971026434246504,77.58245665827712,15,4,9,32,0.4335481747470843,0.8169144112305741,1
12.934147758138892,77.63359242047135,13,4,7,23,0.5475881381063,0.8964765654881282,1
13.017060884195415,77.57889236647294,19,4,2,43,0.601058845882771,0.19859128351114952,1
12.993958384056109,77.52061641403184,5,4,3,27,0.5458411129683617,0.06225864076412557,1
12.952646273287217,77.63490812727565,4,0,4,43,0.7501695326363853,0.3153190552184574,1
13.065275629052447,77.57987106967097,17,6,4,21,0.6918878280076601,0.6734976277071103,0
12.957282851124376,77.60853837324906,10,3,7,26,0.5790754509283794,0.818579037753921,1
12.9372028582492,77.62162919106676,19,4,3,28,0.25879942940124173,0.386977990823057,1
12.941686794982493,77.55749292982895,3,0,0,24,0.8363663143009561,0.19890344737182536,1
12.973929368301029,77.608094441225,6,5,3,38,0.41525078553125583,0.7807072839687506,0
12.952935488986213,77.58329623943538,23,4,2,24,0.9552107544750906,0.24524803474577977,1
12.962750541143,77.60547863388366,20,2,11,20,0.43103198587300895,0.3402414259955639,1
13.025701293315421,77.56492397859475,1,6,4,32,0.6508282295601794,0.2500297206264424,1
12.981040191367562,77.59936078758233,19,4,5,25,0.7271853260242777,0.18744617338674407,1
12.946568190491496,77.60900007237181,1,6,6,43,0.5606778067232535,0.011600817361997584,1
12.969375903232162,77.58658777885358,2,5,1,40,0.6623904062086907,0.1050194729047445,1
13.04153790339658,77.54553241921084,21,1,6,39,0.5434944066586054,0.25823934326894094,1
12.980962373781162,77.61421138850679,3,6,3,21,0.9778371363940394,0.36731570505674255,1
13.002171216285877,77.63935897269974,7,5,6,36,0.6404407971007283,0.7874707893321053,1
13.025230877319629,77.60195399170932,3,1,4,43,0.5767195643581694,0.222028620585203,1
12.946746654835694,77.65000957971549,14,5,2,41,0.6488445339728304,0.8676041798272219,0
12.954500304381833,77.59290903283532,1,3,5,52,0.8264454974951979,0.10125045839192251,1
12.93823179689639,77.64783093411494,6,6,3,52,0.6780846241734269,1.0,0
12.995381571787103,77.56737647003447,7,1,7,32,0.6366829432082386,0.9098095928444018,1
12.935780791430107,77.5934296491551,15,1,1,32,0.31307065094439684,0.8662214324191578,0
12.966602554818289,77.62466402828062,11,2,5,30,0.8310693039385159,0.8758820638120105,0
12.96402778986855,77.59187648925845,4,3,3,32,0.6700555864565844,0.24401413643381747,1
13.027235683019692,77.5686732178469,11,4,5,35,0.510924261660815,0.8701777031176521,0
13.003177856869012,77.54479631485337,11,1,6,41,0.6653431659838583,0.7120237620300638,1
12.995103992009955,77.55757598646842,8,4,4,43,0.878177860614792,0.8485592661617571,0
12.993593455343404,77.53287708830224,12,0,6,37,0.7430113744924536,0.9219659675754169,0
12.942369191527336,77.64340161705236,7,2,4,32,0.9937103713446183,0.8461771306313255,0
12.95372487323411,77.56253382066272,8,4,0,34,0.7748706919887411,0.771188267487431,0
12.890096488830519,77.63023661740293,18,1,2,41,0.21412272176193975,0.8470911392684525,0
12.979742596064167,77.57772613304441,6,3,2,33,0.8521877013335242,0.9191402639103604,0
12.945582059959136,77.59596593110001,7,4,4,31,0.25135765526086495,0.9520796127905562,0
12.931207363506447,77.62926710186557,3,1,5,24,0.8701880692393948,0.05871105093154391,1
12.9818419424962,77.56262401229375,16,6,3,36,0.7770216138326201,0.7558072731420278,0
12.973378710817785,77.61136378210851,16,5,12,36,0.935992591226763,0.8452876875350236,1
12.942309352633728,77.56924789462542,16,6,5,26,0.6885774130262667,0.7945707390699777,0
12.984255388066247,77.55415370709052,4,3,3,43,0.6572428465037748,0.4420459429496443,1
12.956586041269917,77.54684715583018,10,2,4,31,0.8477305675156647,0.8285001331010983,0
12.952078781417832,77.58081306635344,7,6,6,35,0.36463934640279283,0.9112864835457485,0
12.997547780991262,77.60526384819957,18,5,5,25,0.6080622022460421,0.7824932257080637,0
12.92624267176447,77.666171964882,8,5,6,31,0.5539981726905666,0.756700260560434,1
12.974293850308225,77.62635452410447,9,1,4,20,0.5141037597402918,0.7908754853108818,0
13.011849249943774,77.55282342468186,10,6,5,25,0.4858604378358465,0.7289702551340604,1
12.941979890209497,77.6185310214902,18,3,3,39,0.6316105495416793,0.854206793436196,0
12.997405985095824,77.58677148404972,16,5,2,37,0.7436607255414218,0.8587291023563169,0
12.923272566647265,77.61421221960356,19,5,2,23,0.8974609919628092,0.6443934773721505,0
12.927871871199658,77.59935267734083,10,0,4,33,0.5430409792454794,0.7653118891136966,0
12.954574810638471,77.62424487899037,19,0,7,38,0.5264948044347486,0.0,1
12.980566194115129,77.58322374659835,20,0,5,27,0.03580229515494482,0.558381134638249,1
13.001216680135732,77.55877614508016,12,4,2,34,0.8929022219862701,0.7261612711968766,0
12.932455465963274,77.6303664174337,16,6,4,47,0.32839494683958304,0.8675295060327286,0
12.949922885245222,77.60496223727225,21,0,6,26,0.6960850227022793,0.42151079056314644,1
12.904105798538403,77.63353458691246,20,0,8,27,0.658514244133827,0.19814901283671055,1
12.923402373368925,77.61506842080702,6,3,6,41,0.7980708635756637,0.7474925418065577,1
12.94887394274215,77.59714734609297,17,2,7,44,0.4240838052088718,0.8439102273359793,1
13.007030185649736,77.62227925132338,10,0,3,33,0.714828638573937,0.6935033608090053,0
12.952713110637067,77.62113615909546,3,4,1,44,0.9256977703954133,0.15173148241549392,1
12.927546147177294,77.61299608680385,8,6,4,42,0.6465024535916765,0.9093308560618999,0
12.9745247674672,77.53345934288232,23,1,7,31,0.42476573347854363,0.21169948354080256,1
12.968953086532851,77.58519273972719,22,0,7,26,0.30656339101393726,0.22920804203245376,1
12.99535119575855,77.56985377242152,18,1,2,38,0.8977881809962702,0.7942286311852967,0
12.908712355838462,77.66296661358413,23,1,5,40,0.5121624509576498,0.38367597894569594,1
12.97409524475301,77.5853009583348,13,3,3,36,0.5518951193718976,0.8277174058291095,0
12.977850798279652,77.59267580276214,18,0,0,21,1.0,1.0,0
12.944696326457262,77.65363377701833,3,2,4,33,0.7845874498509907,0.1474019867877734,1
12.990959701015354,77.55359959189467,7,0,4,35,0.8291314264916338,1.0,0
12.98604548294356,77.59034322379149,4,4,3,30,0.9283206474583443,0.47950440223601015,1
12.96399134478036,77.60123477970112,22,3,12,19,0.2880057289553283,0.17273161435040732,1
12.92953313652585,77.62819017107445,14,0,8,29,0.9069447607121499,1.0,1
12.983820039196505,77.62591540950909,22,0,5,44,0.9341779510689142,0.40334900673659424,1
12.939020048698794,77.60356947620147,9,3,2,27,0.510769807284362,0.8264753090106006,0
12.96714055719702,77.65105545791029,9,4,6,30,0.750400843976782,0.9188791593544635,0
12.938847784294477,77.6172998328538,16,1,4,37,0.7935069825723267,0.9497823104870929,0
12.960818884175609,77.60968949177499,13,2,3,23,0.4584337960278416,0.8034992984049322,0
12.983291604867624,77.56478553613961,8,4,2,26,0.7829041044721401,0.9221421539347149,0
12.986336697519436,77.54611793813265,7,3,8,40,0.47295312343861684,0.8318715935678733,1
12.948361995568003,77.6042702339242,12,0,7,50,1.0,0.7715086011768325,1
12.940205953453297,77.61678243774489,1,2,13,18,0.6323327212015712,0.1352412821098559,1
12.972919666038365,77.58116422200045,4,1,7,29,0.7134173909358088,0.32788458712776125,1
12.962311763615377,77.60457316819242,1,6,6,26,0.27448442264651374,0.3094494839363597,1
12.951318616142295,77.57172568444051,3,5,2,43,0.6792000713204616,0.2952701605228894,1
12.909868074605383,77.63991004427712,4,2,6,34,0.8439976161534746,0.49024093530142,1
13.003830321990586,77.55973325223017,1,1,7,21,0.4210809560160323,0.3837163424310083,1
12.995488264408227,77.59248192888188,1,0,1,37,0.49555074445249675,0.425318625901441,1
12.921487860152835,77.6166452484354,19,5,2,40,0.45782561166177815,0.32421473535371326,0
13.035741789722632,77.58193819333115,4,6,3,34,0.36915691817315116,0.3463785342943356,1
12.969953486436145,77.59819124747546,13,1,7,20,0.34092951977294256,0.8587778005350383,0
13.030200858678539,77.58417803747429,2,4,1,30,0.8058502632658784,0.12852243040171699,1
12.994134956346345,77.57149893784295,22,1,8,33,0.34686277836237,0.20188546927618073,1
12.976495525675974,77.56133205175314,5,6,7,43,0.24327026079333292,0.3109751205044842,1
12.934090479674873,77.64467587078484,17,2,3,29,0.49357031133434776,0.9711038659919617,0
12.970847553809637,77.56754634155084,15,0,7,43,0.6100353567019106,0.8000450715365125,1
12.963766766125278,77.6402903215471,18,6,4,40,0.7160667844575865,0.9121453649168192,0
13.002096927859352,77.58310492953737,15,6,3,47,0.4225217844613217,0.9022725931548141,0
13.019728364392659,77.55383407037978,12,2,2,26,0.48235146177332866,0.8060583995534062,0
12.92015942555077,77.60620409189649,18,6,10,31,0.7081842917984417,0.9629618474081784,1
12.968303112368405,77.60770710202898,19,1,8,38,0.7809019867669741,0.42748918010722625,1
12.917862952801533,77.61843501941179,9,1,4,39,0.8486982973824884,0.9360464865541225,0
12.996319969655268,77.61332858558933,22,3,12,27,0.6959065762418571,0.31057361710283066,1
12.941428186949013,77.62093598114274,23,4,8,39,0.2684524863222016,0.46530742321527796,1
12.942541070533618,77.64496819554897,17,2,5,43,0.42496365126369895,0.8352761283620068,0
12.9623636829421,77.63296608968417,22,5,7,30,0.8507923870951928,0.23369940922900884,1
12.994726825937981,77.60035949987429,2,5,4,37,0.9541573760902555,0.22210572838613857,1
12.986906850722725,77.58711977602519,12,0,5,32,0.5824619695394464,0.7877066523911667,0
12.97636545305925,77.57394855228122,15,6,7,31,0.5648647253749717,0.846882841861432,1
12.957686417609667,77.61845705429906,22,1,6,24,0.3998082975848123,0.0,1
12.951522237279773,77.59351569082673,2,3,4,47,0.8840639175577045,0.3659943675173002,1
13.019350673872516,77.57992348887367,19,2,1,35,0.38833266078682527,0.17979641166699326,0
12.975013038835002,77.59552720152499,1,3,8,32,0.9923442483407823,0.25735977340163846,1
12.907389751327388,77.6269920808549,8,0,1,38,0.5836691086122019,0.7874457198541697,0
12.967825115739776,77.62906821513877,16,2,3,45,0.42801613324627563,0.8144341671097625,0
12.941717753285625,77.6186346006208,6,0,6,27,0.2433781468055708,0.8350144922202871,1
12.934136870238605,77.62608807630392,20,6,9,29,0.5459086438073768,0.07273350957189467,1
12.902092549920257,77.62878908175873,22,1,5,27,0.5747504278227731,0.18858342236989584,1
12.982176549867694,77.58056258992897,3,3,4,29,0.5362421707694862,0.34772581977891615,1
12.979159252520683,77.5911405690747,6,1,3,43,0.6010087033864648,0.9346894302350254,0
13.009758969866938,77.60078795575097,1,1,5,33,0.8771220009002976,0.1159550510680368,1
12.952157465789947,77.64151227179138,17,2,5,29,0.7237656332259873,0.8444052929530794,0
12.996341714883549,77.58428441793822,21,6,8,40,0.6389583546809507,0.3793988042629166,1
12.98796140186549,77.57241481888191,14,3,4,55,0.8283369040834199,0.8006995377521295,0
12.943646722381096,77.61413965461357,3,6,6,37,0.41674394618967414,0.39293217575534123,1
12.915950547926379,77.62272452641244,4,5,6,25,0.7426725142195978,0.9042520330048689,1
12.941862850641503,77.60476017288644,0,3,4,42,0.7388702715041172,0.07652479611149313,1
12.928435006745042,77.62132769474864,11,6,7,31,0.8999395209939629,0.9520288187474134,1
12.970856784301322,77.62386557993476,17,2,3,29,0.32587549570217067,0.7771194603212548,0
12.914794734157631,77.62977493964681,3,3,3,43,0.4267645898196233,0.12261386566051521,1
12.937226141103066,77.6386758720381,20,4,9,26,0.4379687769933248,0.35543193237014375,1
12.913645272839055,77.63984898417489,6,4,6,20,0.695637734160172,0.8753331223172316,0
12.980084962749105,77.62251544305624,12,5,5,29,0.6447976467218656,0.8269647231157228,0
13.005186548473347,77.58386137050863,16,1,6,45,0.713551430901394,0.7332883707820985,1
12.963207318337627,77.59794623445123,12,3,3,32,0.17862639174755401,0.9394638078649785,0
12.935334690682032,77.66469615497942,11,4,5,28,0.8944390085587521,0.7371281852546749,1
12.95622714390077,77.6159131377896,8,2,7,27,0.6470017512456799,0.7431302578223594,1
